Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Year
Shinhan Financial Group,18.685,20.111,2.832,411.902,281,Financials,Investment Services,Asia,South Korea,2019
ABB,44.509,34.293,2.169,44.441,282,Industrials,Conglomerates,Europe,Switzerland,2019
Diageo,98.004,16.722,3.92,40.875,283,Consumer Staples,Beverages,Europe,United Kingdom,2019
Bank of Beijing,20.213,17.103,3.034,368.092,284,Financials,Major Banks,Asia,China,2019
CNP Assurances,16.46,47.607,1.554,450.365,285,Financials,Diversified Insurance,Europe,France,2019
Japan Tobacco,41.213,20.064,3.492,49.778,286,Consumer Staples,Tobacco,Asia,Japan,2019
Oversea-Chinese Banking,36.893,11.018,3.329,343.128,286,Financials,Regional Banks,Asia,Singapore,2019
Indian Oil,21.869,64.3,3.442,45.377,288,Energy,Oil & Gas Operations,Asia,India,2019
Inditex,98.025,30.67,4.04,24.881,289,Consumer Discretionary,Apparel/Footwear Retail,Europe,Spain,2019
Dominion Resources,59.891,13.455,2.447,77.914,290,Utilities,Electric Utilities,North America,United States,2019
Sumitomo,17.887,46.918,2.693,72.668,291,Industrials,Trading Companies,Asia,Japan,2019
Occidental Petroleum,46.234,17.635,4.114,43.854,292,Energy,Oil & Gas Operations,North America,United States,2019
Reckitt Benckiser Group,53.506,16.797,2.881,47.951,293,Consumer Staples,Household/Personal Care,Europe,United Kingdom,2019
CRRC,37.773,32.551,1.694,52.093,294,Industrials,Heavy Equipment,Asia,China,2019
Cathay Financial,18.006,28.859,1.707,299.904,295,Financials,Life & Health Insurance,Asia,Taiwan,2019
Kroger,20.581,121.162,3.076,38.701,296,Consumer Staples,Food Retail,North America,United States,2019
Baidu,59.748,15.435,4.16,43.341,297,Information Technology,Computer Services,Asia,China,2019
Panasonic,21.273,73.821,1.898,57.074,298,Consumer Discretionary,Consumer Electronics,Asia,Japan,2019
Johnson Controls International,33.542,29.429,2.287,48.016,299,Consumer Discretionary,Business & Personal Services,Europe,Ireland,2019
Ecopetrol,39.455,21.866,3.909,38.873,300,Energy,Oil & Gas Operations,South America,Colombia,2019
Canon,30.901,35.783,2.289,44.656,301,Industrials,Business Products & Supplies,Asia,Japan,2019
Royal Ahold Delhaize N.V.,28.001,74.078,2.115,38.102,302,Consumer Staples,Food Retail,Europe,Netherlands,2019
Jardine Matheson,20.223,42.527,1.732,86.258,303,Industrials,Conglomerates,Asia,Hong Kong,2019
Raytheon,51.138,27.058,2.909,31.864,304,Industrials,Aerospace & Defense,North America,United States,2019
Sunac China Holdings,23.56,18.931,2.486,104.383,305,Industrials,Construction Services,Asia,China,2019
United Continental Holdings,23.33,41.86,2.274,50.639,306,Industrials,Airline,North America,United States,2019
United Overseas Bank,32.923,10.651,2.97,284.734,307,Financials,Regional Banks,Asia,Singapore,2019
Nippon Steel,16.155,54.537,2.451,70.275,308,Materials,Iron & Steel,Asia,Japan,2019
LyondellBasell Industries,33.992,39.001,4.684,28.278,309,Materials,Diversified Chemicals,Europe,United Kingdom,2019
Qualcomm,96.692,21.505,2.157,34.246,310,Information Technology,Semiconductors,North America,United States,2019
Safran,56.724,24.804,1.514,46.435,311,Industrials,Aerospace & Defense,Europe,France,2019
Carnival,38.899,19.322,3.098,43.93,312,Consumer Discretionary,Hotels & Motels,North America,United States,2019
SK Holdings,13.134,92.231,2.047,107.059,313,Energy,Oil & Gas Operations,Asia,South Korea,2019
State Street,26.491,12.488,2.598,244.626,314,Financials,Investment Services,North America,United States,2019
Orix,18.307,22.251,2.653,110.484,315,Financials,Consumer Financial Services,Asia,Japan,2019
Celgene,65.862,15.29,4.046,35.48,316,Health Care,Biotechs,North America,United States,2019
American Electric,40.948,16.167,1.924,71.554,317,Utilities,Electric Utilities,North America,United States,2019
PayPal,125.846,15.481,2.057,43.332,318,Financials,Consumer Financial Services,North America,United States,2019
EOG Resources,60.251,17.266,3.419,33.934,319,Energy,Oil & Gas Operations,North America,United States,2019
Greenland Holdings Group,14.119,50.907,1.738,138.285,320,Financials,Real Estate,Asia,China,2019
LafargeHolcim,31.257,28.065,1.535,60.555,321,Materials,Construction Materials,Europe,Switzerland,2019
Henkel,43.057,23.476,2.726,34.253,322,Consumer Staples,Household/Personal Care,Europe,Germany,2019
Posco,18.998,59.043,1.52,70.127,323,Materials,Iron & Steel,Asia,South Korea,2019
Natixis,18.583,17.476,1.746,566.426,324,Financials,Major Banks,Europe,France,2019
Mitsubishi Electric,29.093,41.472,2.151,37.762,325,Industrials,Electrical Equipment,Asia,Japan,2019
Bridgestone,29.808,33.05,2.641,35.216,326,Consumer Discretionary,Auto & Truck Parts,Asia,Japan,2019
Archer Daniels Midland,23.949,64.3,1.81,40.833,327,Consumer Staples,Food Processing,North America,United States,2019
Sun Hung Kai Properties,49.302,8.762,4.77,92.714,328,Financials,Real Estate,Asia,Hong Kong,2019
Toshiba,17.326,34.356,7.765,39.381,329,Information Technology,Electronics,Asia,Japan,2019
Surgutneftegas,14.004,22.635,8.385,74.135,330,Energy,Oil & Gas Operations,Asia,Russia,2019
Poste Italiane,13.98,35.059,1.65,238.785,331,Financials,Life & Health Insurance,Europe,Italy,2019
HDFC,49.745,10.725,2.519,86.275,332,Financials,Consumer Financial Services,Asia,India,2019
First Abu Dhabi Bank,47.831,8.127,3.135,202.585,333,Financials,Regional Banks,Asia,United Arab Emirates,2019
Mastercard,247.132,14.95,5.859,24.86,334,Financials,Consumer Financial Services,North America,United States,2019
Kinder Morgan,43.891,14.244,1.632,76.292,335,Energy,Oil Services & Equipment,North America,United States,2019
New China Life Insurance,25.642,23.382,1.222,106.542,336,Financials,Life & Health Insurance,Asia,China,2019
DNB,31.588,9.185,2.865,304.291,337,Financials,Major Banks,Europe,Norway,2019
SunTrust Banks,28.142,10.397,2.775,215.543,338,Financials,Regional Banks,North America,United States,2019
Danske Bank,16.592,15.446,2.201,548.176,339,Financials,Major Banks,Europe,Denmark,2019
Discover Financial Services,25.169,12.847,2.72,109.957,339,Financials,Consumer Financial Services,North America,United States,2019
BCE,40.86,18.106,2.26,41.807,341,Telecommunication Services,Telecommunications services,North America,Canada,2019
Canadian Natural Resources,37.635,16.223,1.999,53.932,342,Energy,Oil & Gas Operations,North America,Canada,2019
CaixaBank,19.87,12.392,2.342,441.967,343,Financials,Regional Banks,Europe,Spain,2019
CSX,63.9,12.387,3.448,38.154,344,Industrials,Railroads,North America,United States,2019
Longfor Group Holdings,21.31,17.281,2.428,73.828,345,Financials,Real Estate,Asia,China,2019
TransCanada,43.249,10.257,2.856,72.426,346,Energy,Oil Services & Equipment,North America,Canada,2019
Bank Of Shanghai,20.683,11.813,2.268,284.616,347,Financials,Regional Banks,Asia,China,2019
Macquarie Group,30.808,11.26,1.907,148.76,348,Financials,Investment Services,Australia,Australia,2019
Fubon Financial,14.933,21.917,1.583,250.561,349,Financials,Investment Services,Asia,Taiwan,2019
Marubeni,12.29,67.841,2.373,63.757,350,Industrials,Trading Companies,Asia,Japan,2019
Starbucks,94.588,25.277,3.029,19.981,351,Consumer Discretionary,Restaurants,North America,United States,2019
Fannie Mae,3.127,119.106,15.959,3418.318,352,Financials,Investment Services,North America,United States,2019
Samsung Life Insurance,13.425,26.868,1.512,259.313,353,Financials,Life & Health Insurance,Asia,South Korea,2019
Tyson Foods,26.329,40.006,1.944,32.335,354,Consumer Staples,Food Processing,North America,United States,2019
Becton Dickinson,61.317,17.062,1.046,52.932,355,Health Care,Medical Equipment & Supplies,North America,United States,2019
Automatic Data Processing,70.764,13.841,1.815,38.806,356,Consumer Discretionary,Business & Personal Services,North America,United States,2019
Humana,32.647,56.912,1.683,25.658,357,Health Care,Managed Health Care,North America,United States,2019
Standard Chartered,28.939,23.975,0.635,688.762,357,Financials,Major Banks,Europe,United Kingdom,2019
Imperial Brands,31.005,20.698,1.839,40.227,359,Consumer Staples,Tobacco,Europe,United Kingdom,2019
Richemont,42.378,14.486,2.969,33.433,360,Consumer Discretionary,Specialty Stores,Europe,Switzerland,2019
Eaton,36.148,21.609,2.145,31.092,361,Industrials,Other Industrial Equipment,Europe,Ireland,2019
Kering,72.468,16.122,2.991,24.426,362,Consumer Discretionary,Apparel/Accessories,Europe,France,2019
Bank Rakyat Indonesia (BRI),38.823,9.37,2.272,90.188,363,Financials,Regional Banks,Asia,Indonesia,2019
Couche Tard,33.683,59.671,1.954,22.247,364,Consumer Staples,Food Retail,North America,Canada,2019
Saudi Telecom,59.733,13.882,2.877,29.903,364,Telecommunication Services,Telecommunications services,Asia,Saudi Arabia,2019
Stryker,67.256,13.601,3.553,27.229,366,Health Care,Medical Equipment & Supplies,North America,United States,2019
Freddie Mac,1.671,70.671,9.235,2063.06,367,Financials,Investment Services,North America,United States,2019
Daiwa House Industry,17.769,36.686,2.221,38.978,368,Industrials,Construction Services,Asia,Japan,2019
Heineken,28.319,26.51,1.134,49.844,368,Consumer Staples,Beverages,Europe,Netherlands,2019
Booking Holdings,83.018,14.527,3.998,22.687,370,Consumer Discretionary,Business & Personal Services,North America,United States,2019
NN Group,14.16,22.433,1.285,255.192,370,Financials,Life & Health Insurance,Europe,Netherlands,2019
Ameriprise Financial,19.399,12.592,2.098,137.216,372,Financials,Investment Services,North America,United States,2019
American Airlines Group,15.434,44.541,1.412,60.58,373,Industrials,Airline,North America,United States,2019
Tata Consultancy Services,116.097,20.94,4.5,16.592,374,Information Technology,Computer Services,Asia,India,2019
Mitsui Fudosan,22.685,17.145,1.685,60.36,375,Financials,Real Estate,Asia,Japan,2019
Novo Nordisk,116.33,17.701,6.114,16.968,376,Health Care,Pharmaceuticals,Europe,Denmark,2019
Takeda Pharmaceutical,56.557,16.126,1,52.565,377,Health Care,Pharmaceuticals,Asia,Japan,2019
Maybank,24.007,9.973,2.011,195.279,378,Financials,Regional Banks,Asia,Malaysia,2019
China Merchants Shekou Industrial Zone Holdings,26.819,12.083,2.277,61.643,379,Financials,Real Estate,Asia,China,2019
Norfolk Southern,52.979,11.458,2.66,36.614,380,Industrials,Railroads,North America,United States,2019
Power Construction Corporation of China,13.782,41.824,1.182,98.519,381,Industrials,Construction Services,Asia,China,2019
Michelin Group,23.75,25.988,1.964,33.663,382,Consumer Discretionary,Auto & Truck Parts,Europe,France,2019
EssilorLuxottica,52.859,12.74,1.282,52.892,383,Health Care,Medical Equipment & Supplies,Europe,France,2019
Etisalat,39.35,14.263,2.391,34.097,384,Telecommunication Services,Telecommunications services,Asia,United Arab Emirates,2019
CRH,28.25,31.619,1.131,40.208,385,Materials,Construction Materials,Europe,Ireland,2019
Lincoln National,13.536,16.197,1.641,299.336,386,Financials,Life & Health Insurance,North America,United States,2019
Transneft,19.267,15.599,3.571,45.98,386,Energy,Oil Services & Equipment,Asia,Russia,2019
Canadian National Railway,67.891,11.049,3.339,30.518,388,Industrials,Railroads,North America,Canada,2019
General Electric,81.435,121.615,-22.367,317.688,389,Industrials,Conglomerates,North America,United States,2019
Hyundai Mobis,19.407,31.939,1.716,38.601,390,Consumer Discretionary,Auto & Truck Parts,Asia,South Korea,2019
Erste Group Bank,17.022,11.479,2.025,271.516,391,Financials,Major Banks,Europe,Austria,2019
Swiss Life Holding,15.856,19.676,1.099,216.273,392,Financials,Life & Health Insurance,Europe,Switzerland,2019
ASML Holding,85.551,12.911,2.979,24.779,393,Information Technology,Semiconductors,Europe,Netherlands,2019
Komatsu,23.746,24.573,2.042,31.986,394,Industrials,Heavy Equipment,Asia,Japan,2019
Suzuki Motor,21.321,35.051,2.102,29.363,394,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,2019
TJX Cos,68.213,38.973,3.06,14.326,394,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,2019
Power Corp of Canada,11.364,39.951,1.033,326.678,397,Financials,Life & Health Insurance,North America,Canada,2019
Southwest Airlines,28.524,21.965,2.465,27.303,398,Industrials,Airline,North America,United States,2019
Telstra,28.972,18.665,2.309,30.781,398,Telecommunication Services,Telecommunications services,Australia,Australia,2019
ICICI Bank,37.641,18.743,0.617,168.66,400,Financials,Regional Banks,Asia,India,2019
Freeport-McMoRan,20.287,18.967,2.262,42.216,401,Materials,Diversified Metals & Mining,North America,United States,2019
Texas Instruments,108.42,15.784,5.537,17.137,402,Information Technology,Semiconductors,North America,United States,2019
Sompo,14.21,31.462,1.096,109.1,403,Financials,Property & Casualty Insurance,Asia,Japan,2019
Principal Financial Group,15.36,14.254,1.547,243.036,404,Financials,Life & Health Insurance,North America,United States,2019
OMV Group,18.173,27.052,1.698,44.111,405,Energy,Oil & Gas Operations,Europe,Austria,2019
Shin-Etsu Chemical,40.058,14.371,3.034,27.798,406,Materials,Diversified Chemicals,Asia,Japan,2019
Anhui Conch Cement,33.605,18.985,4.489,21.782,407,Materials,Construction Materials,Asia,China,2019
Hartford Financial Services,18.376,18.751,1.605,62.556,408,Financials,Diversified Insurance,North America,United States,2019
SingTel,37.833,12.863,2.299,35.745,409,Telecommunication Services,Telecommunications services,Asia,Singapore,2019
CVS Health,68.335,194.094,-0.598,198.21,410,Consumer Staples,Drug Retail,North America,United States,2019
Marriott International,45.255,20.758,1.907,23.696,411,Consumer Discretionary,Hotels & Motels,North America,United States,2019
AmerisourceBergen,15.293,172.866,1.19,39.268,412,Health Care,Pharmaceuticals,North America,United States,2019
Deutsche Lufthansa,12.07,42.287,2.552,44.359,413,Industrials,Airline,Europe,Germany,2019
Tokyo Electric Power,8.922,56.117,1.747,113.891,414,Utilities,Electric Utilities,Asia,Japan,2019
Standard Bank Group,22.891,9.005,2.127,147.86,415,Financials,Regional Banks,Africa,South Africa,2019
Fosun International,13.897,16.428,2.031,93.054,416,Materials,Iron & Steel,Asia,China,2019
SEB AB,21.228,8.024,2.659,289.596,416,Financials,Major Banks,Europe,Sweden,2019
Naspers,111.321,6.891,13.534,35.764,418,Consumer Discretionary,Broadcasting & Cable,Africa,South Africa,2019
Kweichow Moutai,177.142,9.961,5.32,23.282,419,Consumer Staples,Beverages,Asia,China,2019
National Commercial Bank,47.272,6.255,2.844,120.862,420,Financials,Regional Banks,Asia,Saudi Arabia,2019
Bank Of Jiangsu,12.776,13.692,1.98,281.856,421,Financials,Regional Banks,Asia,China,2019
Biogen,44.533,12.053,4.431,25.289,422,Health Care,Biotechs,North America,United States,2019
Suning.com,19.19,36.884,2.014,29.053,423,Consumer Discretionary,Specialty Stores,Asia,China,2019
Bouygues,14.607,41.946,1.547,43.09,424,Industrials,Construction Services,Europe,France,2019
Wilmar International,16.985,44.674,1.129,45.68,425,Consumer Staples,Food Processing,Asia,Singapore,2019
Xiaomi,35.749,26.4,2.06,21.18,426,,,Asia,China,2019
Magna International,18.342,40.799,2.291,25.945,427,Consumer Discretionary,Auto & Truck Parts,North America,Canada,2019
International Airlines,14.377,28.801,3.404,32.047,428,Industrials,Airline,Europe,United Kingdom,2019
Femsa,34.547,25.134,1.252,29.267,429,Consumer Staples,Beverages,North America,Mexico,2019
Adidas,51.987,25.854,2.008,17.847,430,Consumer Discretionary,Apparel/Accessories,Europe,Germany,2019
Netflix,157.329,15.794,1.211,25.974,431,Consumer Discretionary,Internet & Catalog Retail,North America,United States,2019
Philips,36.314,21.379,1.287,29.744,432,Industrials,Conglomerates,Europe,Netherlands,2019
Sumitomo Mitsui Trust,13.495,12.973,1.499,520.158,432,Financials,Regional Banks,Asia,Japan,2019
China Yangtze Power,54.729,7.745,3.429,43.669,434,Utilities,Electric Utilities,Asia,China,2019
Applied Materials,41.726,16.802,3.949,18.922,435,Information Technology,Semiconductors,North America,United States,2019
