Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Year
HCA Holdings,35.552,44.414,2.701,37.299,275,Health Care,Healthcare Services,North America,United States,2018
Tesco,32.657,75.377,1.298,61.813,276,Consumer Staples,Food Retail,Europe,United Kingdom,2018
Aegon,14.114,35.249,2.5503,452.368,277,Financials,Diversified Insurance,Europe,Netherlands,2018
CRRC,41.01,31.313,1.64,59.187,277,Industrials,Heavy Equipment,Asia,China,2018
Munich Re,34.778,63.438,0.7561,323.475,279,Financials,Diversified Insurance,Europe,Germany,2018
Royal Ahold Delhaize N.V.,28.776,72.399,2.183,42.239,280,Consumer Staples,Food Retail,Europe,Netherlands,2018
SK Holdings,20.034,82.526,1.484,102.543,281,Energy,Oil & Gas Operations,Asia,South Korea,2018
BT Group,29.179,30.788,2.1764,61.052,282,Telecommunication Services,Telecommunications services,Europe,United Kingdom,2018
Reckitt Benckiser Group,54.961,14.825,4.0373,50.069,282,Consumer Staples,Household/Personal Care,Europe,United Kingdom,2018
Oversea-Chinese Banking,41.166,10.078,3.159,351.232,284,Financials,Regional Banks,Asia,Singapore,2018
Safran,48.602,19.107,4.4734,38.722,284,Industrials,Aerospace & Defense,Europe,France,2018
Southern Company,45.453,23.779,1.152,111.567,286,Utilities,Electric Utilities,North America,United States,2018
CNP Assurances,17.12,45.817,1.3942,491.494,287,Financials,Diversified Insurance,Europe,France,2018
Accenture,101.016,39.12,3.5893,23.133,288,Information Technology,Computer Services,Europe,Ireland,2018
Huaxia Bank,17.206,18.673,2.998,404.355,289,Financials,Major Banks,Asia,China,2018
Inditex,99.483,28.907,3.8423,25.203,289,Consumer Discretionary,Apparel/Footwear Retail,Europe,Spain,2018
LyondellBasell Industries,44.135,35.837,5.308,26.896,291,Materials,Diversified Chemicals,Europe,United Kingdom,2018
State Street,37.275,11.79,2.335,250.286,292,Financials,Investment Services,North America,United States,2018
Henkel,54.101,23.139,2.8806,36.203,293,Consumer Staples,Household/Personal Care,Europe,Germany,2018
Gree Electric Appliances,45.11,23.906,3.6166,34.707,294,Consumer Discretionary,Household Appliances,Asia,China,2018
Korea Electric Power,21.462,52.91,1.1488,169.809,295,Utilities,Electric Utilities,Asia,South Korea,2018
Johnson Controls International,33.621,30.729,2.098,49.952,296,Consumer Discretionary,Business & Personal Services,Europe,Ireland,2018
Saint-Gobain,29.765,46.031,1.7663,51.535,296,Materials,Construction Materials,Europe,France,2018
Mitsubishi Electric,32.36,39.981,2.4531,40.099,298,Industrials,Electrical Equipment,Asia,Japan,2018
CaixaBank,30.709,11.657,2.3197,472.79,299,Financials,Regional Banks,Europe,Spain,2018
Baidu,94.126,13.413,3.517,42.829,300,Information Technology,Computer Services,Asia,China,2018
Ecopetrol,45.702,19.351,2.844,42.451,300,Energy,Oil & Gas Operations,South America,Colombia,2018
Dominion Resources,42.22,12.662,3.007,77.354,302,Utilities,Electric Utilities,North America,United States,2018
Fubon Financial,17.813,26.589,1.779,232.059,303,Financials,Investment Services,Asia,Taiwan,2018
Nippon Steel & Sumitomo Metal,19.94,51.146,1.76,71.391,304,Materials,Iron & Steel,Asia,Japan,2018
Northrop Grumman,56.727,26.271,2.114,34.795,305,Industrials,Aerospace & Defense,North America,United States,2018
Humana,39.201,54.284,1.824,33.453,306,Health Care,Managed Health Care,North America,United States,2018
Nomura,18.966,17.795,1.9791,381.677,307,Financials,Investment Services,Asia,Japan,2018
Merck,43.268,17.288,2.9326,43.304,308,Health Care,Pharmaceuticals,Europe,Germany,2018
Standard Chartered,34.411,20.958,0.8926,663.501,309,Financials,Major Banks,Europe,United Kingdom,2018
Carnival,47.412,17.951,2.645,41.441,310,Consumer Discretionary,Hotels & Motels,North America,United States,2018
United Overseas Bank,36.9,9.385,2.625,277.933,311,Financials,Regional Banks,Asia,Singapore,2018
China Resources Land,25.65,15.481,2.9536,73.499,312,Financials,Real Estate,Asia,Hong Kong,2018
Bridgestone,30.715,32.945,2.6386,35.312,313,Consumer Discretionary,Auto & Truck Parts,Asia,Japan,2018
Raytheon,61.423,25.615,2.151,30.497,313,Industrials,Aerospace & Defense,North America,United States,2018
RWE Group,14.744,47.863,2.1431,89.599,315,Utilities,Electric Utilities,Europe,Germany,2018
Hewlett Packard Enterprise,27.445,31.158,1.513,61.619,316,Information Technology,Computer Hardware,North America,United States,2018
Progressive,36.358,27.986,1.8859,41.331,317,Financials,Property & Casualty Insurance,North America,United States,2018
NN Group,15.289,19.87,2.3213,271.599,318,Financials,Life & Health Insurance,Europe,Netherlands,2018
Japan Post Holdings,54.55,116.584,0.442,2586.797,319,Financials,Life & Health Insurance,Asia,Japan,2018
ICICI Bank,29.721,18.455,1.1963,172.378,320,Financials,Regional Banks,Asia,India,2018
Canadian Natural Resources,44.141,14.401,2.1309,56.788,321,Energy,Oil & Gas Operations,North America,Canada,2018
HDFC,47.86,10.684,2.5194,86.275,321,Financials,Consumer Financial Services,Asia,India,2018
China Huarong Asset Management,13.687,18.155,3.2413,287.202,323,Financials,Major Banks,Asia,China,2018
Archer Daniels Midland,24.593,61.37,1.649,41.1,324,Consumer Staples,Food Processing,North America,United States,2018
American Airlines Group,19.943,42.984,1.871,53.28,325,Industrials,Airline,North America,United States,2018
Kroger,20.985,122.662,1.89,37.806,326,Consumer Staples,Food Retail,North America,United States,2018
Gas Natural Fenosa,26.06,27.184,1.6127,57.729,327,Utilities,Natural Gas Utilities,Europe,Spain,2018
CRH,30.874,28.45,2.16,37.985,328,Materials,Construction Materials,Europe,Ireland,2018
América Móvil,57.779,54.602,0.6243,78.732,329,Telecommunication Services,Telecommunications services,North America,Mexico,2018
Eli Lilly,89.494,23.343,1.1241,44.356,330,Health Care,Pharmaceuticals,North America,United States,2018
Sompo,16.434,32.232,1.7288,111.38,331,Financials,Property & Casualty Insurance,Asia,Japan,2018
DNB,31.661,9.027,2.709,340.472,332,Financials,Major Banks,Europe,Norway,2018
BCE,37.772,17.862,2.2603,43.939,333,Telecommunication Services,Telecommunications services,North America,Canada,2018
MS&AD Insurance,20.257,47.248,0.8778,202.958,334,Financials,Property & Casualty Insurance,Asia,Japan,2018
Surgutneftegas,17.192,19.823,3.3372,74.498,335,Energy,Oil & Gas Operations,Asia,Russia,2018
SunTrust Banks,32.185,9.858,2.449,204.885,336,Financials,Regional Banks,North America,United States,2018
PayPal,94.041,13.807,1.922,42.322,337,Financials,Consumer Financial Services,North America,United States,2018
Samsung Life Insurance,21.449,25.303,1.032,264.019,338,Financials,Life & Health Insurance,Asia,South Korea,2018
CSX,55.226,11.415,5.804,37.439,339,Industrials,Railroads,North America,United States,2018
Synchrony Financial,25.745,14.035,2.076,95.559,340,Financials,Consumer Financial Services,North America,United States,2018
Greenland Holdings Group,13.946,44.798,1.4862,138.051,341,Financials,Real Estate,Asia,China,2018
Rolls-Royce Holdings,21.072,21.001,5.4179,40.585,341,Industrials,Aerospace & Defense,Europe,United Kingdom,2018
Daiwa House Industry,25.308,34.25,2.1326,37.943,343,Industrials,Construction Services,Asia,Japan,2018
Nike,110.288,35.261,1.804,22.552,344,Consumer Discretionary,Apparel/Accessories,North America,United States,2018
Eaton,33.44,20.807,3.036,32.668,345,Industrials,Other Industrial Equipment,Europe,Ireland,2018
American Electric,33.078,15.527,1.7748,65.61,346,Utilities,Electric Utilities,North America,United States,2018
Natixis,26.002,10.696,1.776,624.4,347,Financials,Major Banks,Europe,France,2018
Marubeni,13.951,68.034,1.87,64.665,348,Industrials,Trading Companies,Asia,Japan,2018
Kering,74.464,17.458,2.014,30.713,349,Consumer Discretionary,Apparel/Accessories,Europe,France,2018
Celgene,61.277,13.509,2.814,34.556,350,Health Care,Biotechs,North America,United States,2018
Principal Financial Group,16.905,13.987,2.3586,253.636,351,Financials,Life & Health Insurance,North America,United States,2018
Linde,39.744,19.6,1.7588,40.815,352,Materials,Diversified Chemicals,Europe,Germany,2018
Occidental Petroleum,65.067,13.297,1.894,42.808,353,Energy,Oil & Gas Operations,North America,United States,2018
SingTel,43.293,12.686,4.0813,36.551,354,Telecommunication Services,Telecommunications services,Asia,Singapore,2018
Saudi Electricity,23.542,13.496,1.842,118.86,355,Utilities,Electric Utilities,Asia,Saudi Arabia,2018
Discover Financial Services,26.302,11.865,2.17,101.967,356,Financials,Consumer Financial Services,North America,United States,2018
United Continental Holdings,18.555,38.348,2.182,44.018,357,Industrials,Airline,North America,United States,2018
Bank Of Shanghai,19.112,11.813,2.2681,292.047,358,Financials,Regional Banks,Asia,China,2018
Cardinal Health,17.181,134.426,1.697,41.031,359,Health Care,Pharmaceuticals,North America,United States,2018
TransCanada,39.085,10.468,2.5298,69.041,360,Energy,Oil Services & Equipment,North America,Canada,2018
Imperial Tobacco Group,35.746,20.085,1.6233,42.47,361,Consumer Staples,Tobacco,Europe,United Kingdom,2018
Tyson Foods,24.612,39.983,2.787,28.091,362,Consumer Staples,Food Processing,North America,United States,2018
China Cinda Asset Management,13.759,15.71,2.6833,212.982,363,Financials,Investment Services,Asia,China,2018
Telstra,28.682,19.907,2.9151,32.993,364,Telecommunication Services,Telecommunications services,Australia,Australia,2018
Wesfarmers,37.669,52.959,1.1559,31.651,365,Consumer Staples,Food Retail,Australia,Australia,2018
Suzuki Motor,27.617,33.9,1.946,31.414,366,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,2018
Mastercard,201.894,13.343,4.326,22.944,367,Financials,Consumer Financial Services,North America,United States,2018
EOG Resources,67.964,12.465,3.1927,30.741,368,Energy,Oil & Gas Operations,North America,United States,2018
WPP,22.481,19.659,2.3395,45.545,369,Consumer Discretionary,Advertising,Europe,United Kingdom,2018
Starbucks,79.033,23.466,4.3904,17.554,370,Consumer Discretionary,Restaurants,North America,United States,2018
Femsa,31.199,25.24,2.1031,31.286,371,Consumer Staples,Beverages,North America,Mexico,2018
Deutsche Lufthansa,14.134,41.518,2.7755,47.114,372,Industrials,Airline,Europe,Germany,2018
Automatic Data Processing,56.096,13.072,1.7779,44.066,373,Consumer Discretionary,Business & Personal Services,North America,United States,2018
Citigroup,185.788,90.469,-5.838,1922.104,374,Financials,Major Banks,North America,United States,2018
Macquarie Group,27.597,10.29,1.8909,147.444,375,Financials,Investment Services,Australia,Australia,2018
Standard Bank Group,28.534,9.586,2.0162,163.807,376,Financials,Regional Banks,Africa,South Africa,2018
Norfolk Southern,43.059,10.693,5.519,36.162,377,Industrials,Railroads,North America,United States,2018
Telecom Italia,20.241,22.365,1.2644,83.642,378,Telecommunication Services,Telecommunications services,Europe,Italy,2018
Lincoln National,14.874,14.249,2.012,279.237,379,Financials,Life & Health Insurance,North America,United States,2018
Southwest Airlines,30.416,21.233,3.6,25.503,380,Industrials,Airline,North America,United States,2018
Sinohydro Group,15.167,41.183,1.1435,96.368,381,Industrials,Construction Services,Asia,China,2018
International Paper,22.216,23.017,2.664,34.03,382,Materials,Paper & Paper Products,North America,United States,2018
Philips,39.073,20.669,1.8113,30.398,383,Industrials,Conglomerates,Europe,Netherlands,2018
First Abu Dhabi Bank,33.824,7.277,2.8638,184.54,384,Financials,Regional Banks,Asia,United Arab Emirates,2018
Tata Motors,16.816,43.028,1.7138,44.606,385,Consumer Discretionary,Auto & Truck Manufacturers,Asia,India,2018
CenturyLink,21.147,19.392,1.341,74.793,386,Telecommunication Services,Telecommunications services,North America,United States,2018
Freddie Mac,0.858,73.514,6.34,2022.483,387,Financials,Investment Services,North America,United States,2018
General Electric,126.806,121.455,-7.838,358.109,388,Industrials,Conglomerates,North America,United States,2018
PG&E,22.372,16.923,1.526,68.154,389,Utilities,Electric Utilities,North America,United States,2018
Heineken Holding,28.45,24.688,1.102,51.243,390,Consumer Staples,Beverages,Europe,Netherlands,2018
Magna International,22.562,40.349,2.28,27.089,391,Consumer Discretionary,Auto & Truck Parts,North America,Canada,2018
Etisalat,38.238,14.243,2.3047,34.625,392,Telecommunication Services,Telecommunications services,Asia,United Arab Emirates,2018
Komatsu,31.074,22.567,1.7721,31.712,393,Industrials,Heavy Equipment,Asia,Japan,2018
Fannie Mae,1.494,114.09,3.951,3364.402,394,Financials,Investment Services,North America,United States,2018
Maybank,29.577,9.131,1.7492,189.103,394,Financials,Regional Banks,Asia,Malaysia,2018
Saudi Telecom,42.791,13.577,2.7289,30.669,396,Telecommunication Services,Telecommunications services,Asia,Saudi Arabia,2018
VTB Bank,10.97,24.101,1.977,225.969,396,Financials,Regional Banks,Asia,Russia,2018
Booking Holdings,99.874,13.19,2.4924,25.019,398,Consumer Discretionary,Business & Personal Services,North America,United States,2018
Mitsui Fudosan,25.362,15.8,1.4064,59.25,399,Financials,Real Estate,Asia,Japan,2018
Takeda Pharmaceutical,33.396,15.925,1.6959,39.153,400,Health Care,Pharmaceuticals,Asia,Japan,2018
Ameriprise Financial,19.822,12.023,1.671,144.762,401,Financials,Investment Services,North America,United States,2018
New China Life Insurance,20.391,22.089,0.937,114.442,402,Financials,Life & Health Insurance,Asia,China,2018
Canadian National Railway,58.419,10.151,4.1613,30.063,403,Industrials,Railroads,North America,Canada,2018
Tata Consultancy Services,98.445,19.096,4.0061,16.298,404,Information Technology,Computer Services,Asia,India,2018
Michelin Group,25.537,24.769,1.9051,30.341,405,Consumer Discretionary,Auto & Truck Parts,Europe,France,2018
Freeport-McMoRan,23.572,17.604,2.256,36.637,406,Materials,Diversified Metals & Mining,North America,United States,2018
Subaru,25.285,30.724,1.9882,27.121,407,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,2018
Novo Nordisk,116.89,17.302,6.0815,15.436,408,Health Care,Pharmaceuticals,Europe,Denmark,2018
China Merchants Shekou Industrial Zone Holdings,28.562,10.643,2.3956,57.315,409,Financials,Real Estate,Asia,China,2018
Bristol-Myers Squibb,84.767,21.04,0.919,33.083,410,Health Care,Pharmaceuticals,North America,United States,2018
LG Electronics,16.452,55.68,1.4825,38.673,411,Consumer Discretionary,Consumer Electronics,Asia,South Korea,2018
Texas Instruments,106.947,15.348,4.017,17.507,412,Information Technology,Semiconductors,North America,United States,2018
International Airlines,19.384,25.954,2.2771,32.735,413,Industrials,Airline,Europe,United Kingdom,2018
Tokyo Electric Power,8.233,52.791,2.8699,118.4,414,Utilities,Electric Utilities,Asia,Japan,2018
Bank Rakyat Indonesia,27.69,9.258,2.2139,81.296,415,Financials,Regional Banks,Asia,Indonesia,2018
Fosun International,18.59,13.073,1.9521,81.97,416,Materials,Iron & Steel,Asia,China,2018
SK Innovation,17.866,40.92,1.8609,31.987,417,Energy,Oil & Gas Operations,Asia,South Korea,2018
Las Vegas Sands,61.667,13.355,3.782,21.504,418,Consumer Discretionary,Casinos & Gaming,North America,United States,2018
Fairfax Financial,16.432,14.949,2.3277,65.013,419,Financials,Property & Casualty Insurance,North America,Canada,2018
China Yangtze Power,56.02,7.446,3.3776,47.266,420,Utilities,Electric Utilities,Asia,China,2018
Abbott Laboratories,107.4,28.445,0.466,70.908,421,Health Care,Pharmaceuticals,North America,United States,2018
Marriott International,49.406,22.339,1.405,24.484,421,Consumer Discretionary,Hotels & Motels,North America,United States,2018
Bouygues,18.768,37.114,1.2238,42.962,423,Industrials,Construction Services,Europe,France,2018
Fifth Third Bancorp,23.293,7.79,2.567,141.5,424,Financials,Regional Banks,North America,United States,2018
Biogen,59.587,11.319,2.9644,26.09,425,Health Care,Biotechs,North America,United States,2018
SSE,19.351,37.95,1.8027,30.019,425,Utilities,Electric Utilities,Europe,United Kingdom,2018
Monsanto,55.147,14.595,2.491,22.687,427,Materials,Specialized Chemicals,North America,United States,2018
Cheung Kong Property Holdings,32.125,7.765,3.8657,57.992,428,Financials,Real Estate,Asia,Hong Kong,2018
Andeavor,21.181,38.636,1.65,28.841,429,Energy,Oil & Gas Operations,North America,United States,2018
